Region,count,normalized,source_sheet,8,allen_id,allen_acronym,allen_name,allen_parent,allen_major_division,allen_cortical_class,is_cortical,is_subcortical,allen_primary_group,thalamic_group,thalamic_subdivision,allen_path,mapping_type,count_pct_total,count_pct_brain,count_pct_thalamus
Medial preoptic area,1,0.0707714083510262,brain5,25.0,523,MPO,Medial preoptic area,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Medial preoptic area""]",exact,0.003544590954203885,0.07077140835102619,0.0
Median preoptic nucleus,1,0.0707714083510262,brain5,26.0,452,MEPO,Median preoptic nucleus,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Median preoptic nucleus""]",exact,0.003544590954203885,0.07077140835102619,0.0
Posterior complex of the thalamus,1,0.0707714083510262,brain5,27.0,1020,PO,Posterior complex of the thalamus,Lateral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Lateral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Lateral group of the dorsal thalamus"", ""Posterior complex of the thalamus""]",exact,0.003544590954203885,0.07077140835102619,4.0
Thalamus,1,0.0707714083510262,brain5,28.0,549,TH,Thalamus,Interbrain,Brain stem,,False,True,Thalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus""]",exact,0.003544590954203885,0.07077140835102619,4.0
Primary somatosensory area,1799,57.2747532632919,brain6,,322,SSp,Primary somatosensory area,Somatosensory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatosensory areas"", ""Primary somatosensory area""]",exact,6.376719126612788,57.27475326329194,0.0
Primary motor area,455,14.4858325374085,brain6,,985,MOp,Primary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Primary motor area""]",exact,1.6127888841627678,14.485832537408468,0.0
Supplemental somatosensory area,167,5.31677809614772,brain6,,378,SSs,Supplemental somatosensory area,Somatosensory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatosensory areas"", ""Supplemental somatosensory area""]",exact,0.5919466893520487,5.316778096147724,0.0
Caudoputamen,164,5.22126711238459,brain6,,672,CP,Caudoputamen,Striatum dorsal region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum dorsal region"", ""Caudoputamen""]",exact,0.5813129164894371,5.221267112384591,0.0
Gustatory areas,82,2.6106335561923,brain6,,1057,GU,Gustatory areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Gustatory areas""]",exact,0.29065645824471853,2.6106335561922953,0.0
Ventral anterior-lateral complex of the thalamus,61,1.94205666985037,brain6,,629,VAL,Ventral anterior-lateral complex of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral anterior-lateral complex of the thalamus""]",exact,0.21622004820643698,1.942056669850366,34.85714285714286
Agranular insular area,38,1.20980579433301,brain6,,95,AI,Agranular insular area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Agranular insular area""]",exact,0.13469445625974763,1.209805794333015,0.0
Nucleus accumbens,34,1.08245781598217,brain6,,56,ACB,Nucleus accumbens,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Nucleus accumbens""]",exact,0.12051609244293209,1.0824578159821714,0.0
Secondary motor area,31,0.986946832219038,brain6,,993,MOs,Secondary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Secondary motor area""]",exact,0.10988231958032042,0.9869468322190385,0.0
Substantia innominata,30,0.955109837631328,brain6,,342,SI,Substantia innominata,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Substantia innominata""]",exact,0.10633772862611655,0.9551098376313276,0.0
Globus pallidus,19,0.604902897166507,brain6,,1022,GPe,"Globus pallidus, external segment","Pallidum, dorsal region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, dorsal region"", ""Globus pallidus, external segment""]",override,0.06734722812987382,0.6049028971665075,0.0
Ventral posteromedial nucleus of the thalamus,19,0.604902897166507,brain6,,733,VPM,Ventral posteromedial nucleus of the thalamus,Ventral posterior complex of the thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral posterior complex of the thalamus"", ""Ventral posteromedial nucleus of the thalamus""]",exact,0.06734722812987382,0.6049028971665075,10.857142857142858
Mediodorsal nucleus of the thalamus,17,0.541228907991086,brain6,,362,MD,Mediodorsal nucleus of thalamus,Medial group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Medial group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Medial group of the dorsal thalamus"", ""Mediodorsal nucleus of thalamus""]",override,0.06025804622146604,0.5412289079910857,9.714285714285714
Paracentral nucleus,17,0.541228907991086,brain6,,907,PCN,Paracentral nucleus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Paracentral nucleus""]",exact,0.06025804622146604,0.5412289079910857,9.714285714285714
Ventral medial nucleus of the thalamus,17,0.541228907991086,brain6,,685,VM,Ventral medial nucleus of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral medial nucleus of the thalamus""]",exact,0.06025804622146604,0.5412289079910857,9.714285714285714
Visceral area,17,0.541228907991086,brain6,,677,VISC,Visceral area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Visceral area""]",exact,0.06025804622146604,0.5412289079910857,0.0
Central medial nucleus of the thalamus,12,0.382043935052531,brain6,,599,CM,Central medial nucleus of the thalamus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Central medial nucleus of the thalamus""]",exact,0.04253509145044662,0.38204393505253104,6.857142857142858
Piriform area,12,0.382043935052531,brain6,,961,PIR,Piriform area,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Piriform area""]",exact,0.04253509145044662,0.38204393505253104,0.0
Basolateral amygdalar nucleus,11,0.35020694046482,brain6,,295,BLA,Basolateral amygdalar nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Basolateral amygdalar nucleus""]",exact,0.03899050049624273,0.35020694046482015,0.0
Central amygdalar nucleus,11,0.35020694046482,brain6,,536,CEA,Central amygdalar nucleus,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Central amygdalar nucleus""]",exact,0.03899050049624273,0.35020694046482015,0.0
Basic cell groups and regions,10,0.318369945877109,brain6,,8,grey,Basic cell groups and regions,root,,,False,False,Other,,,"[""root"", ""Basic cell groups and regions""]",exact,0.03544590954203885,0.3183699458771092,0.0
Lateral hypothalamic area,9,0.286532951289398,brain6,,194,LHA,Lateral hypothalamic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral hypothalamic area""]",exact,0.031901318587834966,0.28653295128939826,0.0
Thalamus,8,0.254695956701687,brain6,,549,TH,Thalamus,Interbrain,Brain stem,,False,True,Thalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus""]",exact,0.02835672763363108,0.2546959567016874,4.571428571428571
Anterior amygdalar area,7,0.222858962113976,brain6,,23,AAA,Anterior amygdalar area,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Anterior amygdalar area""]",exact,0.024812136679427194,0.22285896211397643,0.0
Claustrum,7,0.222858962113976,brain6,,583,CLA,Claustrum,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Claustrum""]",exact,0.024812136679427194,0.22285896211397643,0.0
Ventral posterolateral nucleus of the thalamus,6,0.191021967526266,brain6,,718,VPL,Ventral posterolateral nucleus of the thalamus,Ventral posterior complex of the thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral posterior complex of the thalamus"", ""Ventral posterolateral nucleus of the thalamus""]",exact,0.02126754572522331,0.19102196752626552,3.428571428571429
Anterior cingulate area,5,0.159184972938555,brain6,,31,ACA,Anterior cingulate area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Anterior cingulate area""]",exact,0.017722954771019424,0.1591849729385546,0.0
Olfactory tubercle,5,0.159184972938555,brain6,,754,OT,Olfactory tubercle,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Olfactory tubercle""]",exact,0.017722954771019424,0.1591849729385546,0.0
Basomedial amygdalar nucleus,4,0.127347978350844,brain6,,319,BMA,Basomedial amygdalar nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Basomedial amygdalar nucleus""]",exact,0.01417836381681554,0.1273479783508437,0.0
Endopiriform nucleus,4,0.127347978350844,brain6,,942,EP,Endopiriform nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Endopiriform nucleus""]",exact,0.01417836381681554,0.1273479783508437,0.0
Posterior parietal association areas,4,0.127347978350844,brain6,,22,PTLp,Posterior parietal association areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Posterior parietal association areas""]",exact,0.01417836381681554,0.1273479783508437,0.0
Submedial nucleus of the thalamus,4,0.127347978350844,brain6,,366,SMT,Submedial nucleus of the thalamus,Medial group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Medial group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Medial group of the dorsal thalamus"", ""Submedial nucleus of the thalamus""]",exact,0.01417836381681554,0.1273479783508437,2.2857142857142856
Central lateral nucleus of the thalamus,3,0.0955109837631328,brain6,,575,CL,Central lateral nucleus of the thalamus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Central lateral nucleus of the thalamus""]",exact,0.010633772862611655,0.09551098376313276,1.7142857142857144
Infralimbic area,3,0.0955109837631328,brain6,,44,ILA,Infralimbic area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Infralimbic area""]",exact,0.010633772862611655,0.09551098376313276,0.0
Magnocellular nucleus,3,0.0955109837631328,brain6,,298,MA,Magnocellular nucleus,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Magnocellular nucleus""]",exact,0.010633772862611655,0.09551098376313276,0.0
Medial amygdalar nucleus,3,0.0955109837631328,brain6,,403,MEA,Medial amygdalar nucleus,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Medial amygdalar nucleus""]",exact,0.010633772862611655,0.09551098376313276,0.0
Nucleus of reunions,3,0.0955109837631328,brain6,,181,RE,Nucleus of reuniens,Midline group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Midline group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Midline group of the dorsal thalamus"", ""Nucleus of reuniens""]",approx,0.010633772862611655,0.09551098376313276,1.7142857142857144
Anterior pretectal nucleus,2,0.0636739891754218,brain6,,215,APN,Anterior pretectal nucleus,Pretectal region,Brain stem,,False,True,Midbrain,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Midbrain"", ""Midbrain, motor related"", ""Pretectal region"", ""Anterior pretectal nucleus""]",exact,0.00708918190840777,0.06367398917542184,0.0
Anteroventral nucleus of thalamus,2,0.0636739891754218,brain6,,255,AV,Anteroventral nucleus of thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anteroventral nucleus of thalamus""]",exact,0.00708918190840777,0.06367398917542184,1.1428571428571428
Fundus of striatum,2,0.0636739891754218,brain6,,998,FS,Fundus of striatum,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Fundus of striatum""]",exact,0.00708918190840777,0.06367398917542184,0.0
Lateral preoptic area,2,0.0636739891754218,brain6,,226,LPO,Lateral preoptic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral preoptic area""]",exact,0.00708918190840777,0.06367398917542184,0.0
